annotation_id,image_id,file_name,image_width,image_height,category_id,category_label,bbox_X,bbox_Y,bbox_width,bbox_height
11037,6445,12569.jpg,1280,720,1,Bad color,684,242,99,121
11038,6446,12570.jpg,1280,720,3,Absorption,489,285,132,234
11039,6446,12570.jpg,1280,720,3,Absorption,667,166,158,266
11040,6447,12572.jpg,1280,720,1,Bad color,554,194,192,167
11041,6448,12573.jpg,1280,720,1,Bad color,514,213,216,224
11042,6449,12578.jpg,1280,720,1,Bad color,577,256,190,108
11043,6450,12579.jpg,1280,720,2,Anthrax,676,279,35,21
11044,6451,12580.jpg,1280,720,1,Bad color,536,271,171,201
11045,6452,12581.jpg,1280,720,1,Bad color,590,217,330,205
11046,6453,12583.jpg,1280,720,2,Anthrax,222,189,62,64
11047,6454,12585.jpg,1280,720,1,Bad color,79,148,445,407
11048,6455,12588.jpg,1152,1536,5,Black spot,341,1043,27,25
11049,6455,12588.jpg,1152,1536,5,Black spot,845,612,23,29
11050,6455,12588.jpg,1152,1536,1,Bad color,186,695,795,756
11051,6455,12588.jpg,1152,1536,5,Black spot,220,914,30,36
11052,6456,12589.jpg,1280,720,2,Anthrax,287,442,39,32
11053,6456,12589.jpg,1280,720,2,Anthrax,525,603,39,30
11054,6457,12590.jpg,1280,720,1,Bad color,140,311,404,275
11055,6458,12593.jpg,1280,720,2,Anthrax,690,246,97,98
11056,6459,12599.jpg,1280,720,1,Bad color,677,330,88,109
11057,6459,12599.jpg,1280,720,1,Bad color,578,458,88,57
11058,6460,12605.jpg,1280,720,1,Bad color,504,267,157,265
11059,6461,12609.jpg,1344,1008,2,Anthrax,443,400,94,127
11060,6461,12609.jpg,1344,1008,2,Anthrax,546,354,46,52
11061,6461,12609.jpg,1344,1008,2,Anthrax,836,141,199,166
11062,6461,12609.jpg,1344,1008,2,Anthrax,569,204,96,92
11063,6462,12610.jpg,1280,720,1,Bad color,422,138,245,140
11064,6462,12610.jpg,1280,720,2,Anthrax,573,318,55,50
11065,6463,12616.jpg,1344,1008,2,Anthrax,418,761,42,41
11066,6463,12616.jpg,1344,1008,2,Anthrax,315,423,36,39
11067,6463,12616.jpg,1344,1008,2,Anthrax,361,314,37,43
11068,6463,12616.jpg,1344,1008,2,Anthrax,609,186,33,32
11069,6464,12618.jpg,1344,1008,2,Anthrax,496,589,32,47
11070,6464,12618.jpg,1344,1008,2,Anthrax,361,483,25,44
11071,6464,12618.jpg,1344,1008,2,Anthrax,374,436,46,55
11072,6464,12618.jpg,1344,1008,2,Anthrax,426,507,40,43
11073,6464,12618.jpg,1344,1008,2,Anthrax,585,347,47,44
11074,6464,12618.jpg,1344,1008,2,Anthrax,732,281,35,72
11075,6464,12618.jpg,1344,1008,2,Anthrax,655,526,37,42
11076,6465,12619.jpg,1280,720,2,Anthrax,742,188,20,31
11077,6466,12621.jpg,1344,1008,2,Anthrax,633,697,28,23
11078,6467,12625.jpg,1280,720,1,Bad color,505,272,211,151
11079,6468,12628.jpg,1280,720,1,Bad color,226,265,401,294
11080,6469,12629.jpg,1536,1152,1,Bad color,398,155,806,252
11081,6470,12632.jpg,1280,720,1,Bad color,495,250,361,188
11082,6471,12633.jpg,1280,720,2,Anthrax,673,415,79,77
11083,6472,12635.jpg,1344,1008,2,Anthrax,753,350,172,135
11084,6472,12635.jpg,1344,1008,2,Anthrax,698,836,71,63
11085,6473,12637.jpg,1152,1536,2,Anthrax,411,737,101,91
11086,6473,12637.jpg,1152,1536,2,Anthrax,789,721,53,69
11087,6473,12637.jpg,1152,1536,2,Anthrax,683,970,60,66
11088,6473,12637.jpg,1152,1536,2,Anthrax,609,1008,53,60
11089,6473,12637.jpg,1152,1536,2,Anthrax,540,553,134,185
11090,6473,12637.jpg,1152,1536,4,Machine damage,581,754,72,62
11091,6473,12637.jpg,1152,1536,4,Machine damage,494,793,55,66
11092,6474,12638.jpg,1280,720,1,Bad color,537,186,219,186
11093,6475,12639.jpg,1280,720,1,Bad color,461,248,127,146
11094,6476,12641.jpg,1280,720,1,Bad color,852,165,221,221
11095,6477,12643.jpg,1280,720,1,Bad color,203,99,629,575
11096,6478,12644.jpg,1344,1008,2,Anthrax,255,323,102,116
11097,6478,12644.jpg,1344,1008,2,Anthrax,299,147,183,155
11098,6478,12644.jpg,1344,1008,2,Anthrax,185,294,64,66
11099,6478,12644.jpg,1344,1008,2,Anthrax,618,220,369,423
11100,6478,12644.jpg,1344,1008,2,Anthrax,575,502,83,64
11101,6478,12644.jpg,1344,1008,2,Anthrax,429,450,123,104
11102,6478,12644.jpg,1344,1008,2,Anthrax,1136,347,118,73
11103,6478,12644.jpg,1344,1008,2,Anthrax,1267,431,43,90
11104,6478,12644.jpg,1344,1008,2,Anthrax,987,430,61,84
11105,6479,12645.jpg,1280,720,1,Bad color,598,441,148,115
11106,6480,12646.jpg,1280,720,1,Bad color,705,229,218,255
11107,6481,12647.jpg,1344,1008,2,Anthrax,255,460,52,69
11108,6481,12647.jpg,1344,1008,2,Anthrax,352,548,44,59
11109,6482,12649.jpg,1344,1008,2,Anthrax,390,598,87,47
11110,6482,12649.jpg,1344,1008,2,Anthrax,278,484,47,54
11111,6483,12650.jpg,1152,1536,2,Anthrax,294,492,286,597
11112,6483,12650.jpg,1152,1536,2,Anthrax,453,250,262,243
11113,6483,12650.jpg,1152,1536,2,Anthrax,733,1002,122,310
11114,6484,12653.jpg,1280,720,2,Anthrax,615,501,39,58
11115,6485,12655.jpg,1280,720,2,Anthrax,666,331,84,65
11116,6485,12655.jpg,1280,720,2,Anthrax,469,264,41,52
11117,6486,12656.jpg,1280,720,2,Anthrax,593,109,75,54
11118,6486,12656.jpg,1280,720,2,Anthrax,652,228,52,39
11119,6487,12657.jpg,1280,720,3,Absorption,519,369,201,161
11120,6488,12658.jpg,1280,720,1,Bad color,317,432,150,96
11121,6489,12659.jpg,1280,720,1,Bad color,12,13,600,652
11122,6490,12662.jpg,1280,720,1,Bad color,520,329,258,165
11123,6491,12663.jpg,1344,1008,2,Anthrax,758,909,113,59
11124,6492,12664.jpg,1280,720,1,Bad color,532,175,207,215
11125,6493,12668.jpg,1280,720,1,Bad color,488,300,226,165
11126,6494,12673.jpg,1280,720,2,Anthrax,442,494,56,48
11127,6495,12674.jpg,1280,720,3,Absorption,607,496,155,192
11128,6495,12674.jpg,1280,720,2,Anthrax,634,445,53,83
11129,6496,12676.jpg,1280,720,1,Bad color,822,212,117,94
11130,6497,12677.jpg,1280,720,1,Bad color,707,257,214,184
11131,6498,12680.jpg,1280,720,1,Bad color,537,98,277,199
11132,6499,12681.jpg,1280,720,1,Bad color,692,135,122,106
11133,6500,12683.jpg,1280,720,2,Anthrax,554,186,108,104
11134,6501,12684.jpg,1280,720,2,Anthrax,621,229,50,55
11135,6501,12684.jpg,1280,720,2,Anthrax,540,398,58,69
11136,6502,12685.jpg,1280,720,2,Anthrax,517,492,86,49
11137,6502,12685.jpg,1280,720,2,Anthrax,484,562,42,44
11138,6503,12686.jpg,1536,1152,5,Black spot,487,653,28,36
11139,6504,12687.jpg,1280,720,2,Anthrax,442,194,62,81
11140,6505,12692.jpg,1280,720,1,Bad color,438,268,182,168
11141,6506,12695.jpg,1344,1008,2,Anthrax,461,397,92,108
11142,6507,12696.jpg,1344,1008,2,Anthrax,294,364,157,199
11143,6507,12696.jpg,1344,1008,2,Anthrax,622,652,181,132
11144,6507,12696.jpg,1344,1008,2,Anthrax,717,425,43,34
11145,6507,12696.jpg,1344,1008,2,Anthrax,900,661,44,29
11146,6507,12696.jpg,1344,1008,2,Anthrax,474,698,67,144
11147,6508,12697.jpg,1280,720,1,Bad color,133,513,369,122
11148,6509,12701.jpg,1280,720,1,Bad color,132,279,150,105
11149,6510,12706.jpg,1280,720,1,Bad color,222,249,201,314
11150,6511,12709.jpg,1152,1536,2,Anthrax,210,392,754,974
11151,6512,12711.jpg,1344,1008,3,Absorption,411,351,428,490
11152,6512,12711.jpg,1344,1008,2,Anthrax,909,301,50,58
11153,6512,12711.jpg,1344,1008,2,Anthrax,551,434,114,103
11154,6513,12713.jpg,1280,720,1,Bad color,535,261,186,153
11155,6514,12720.jpg,1280,720,1,Bad color,599,250,113,86
11156,6514,12720.jpg,1280,720,1,Bad color,699,360,101,165
11157,6515,12729.jpg,1280,720,1,Bad color,682,377,149,116
11158,6516,12730.jpg,1280,720,1,Bad color,468,86,293,176
11159,6517,12733.jpg,1152,1536,2,Anthrax,730,324,97,128
11160,6518,12735.jpg,1280,720,1,Bad color,586,147,177,199
11161,6519,12737.jpg,1280,720,1,Bad color,556,206,154,154
11162,6520,12739.jpg,1280,720,1,Bad color,747,507,198,168
11163,6521,12740.jpg,1280,720,1,Bad color,251,113,164,178
11164,6522,12742.jpg,1280,720,2,Anthrax,543,274,47,29
11165,6523,12743.jpg,1280,720,2,Anthrax,557,240,168,262
11166,6523,12743.jpg,1280,720,1,Bad color,53,254,618,422
11167,6524,12745.jpg,1536,1152,2,Anthrax,1123,750,181,141
11168,6524,12745.jpg,1536,1152,2,Anthrax,566,166,526,460
11169,6524,12745.jpg,1536,1152,2,Anthrax,367,576,174,157
11170,6524,12745.jpg,1536,1152,2,Anthrax,722,736,152,131
11171,6525,12747.jpg,1280,720,2,Anthrax,612,244,28,25
11172,6525,12747.jpg,1280,720,2,Anthrax,561,291,56,21
11173,6526,12748.jpg,1280,720,1,Bad color,341,47,302,586
11174,6527,12749.jpg,1280,720,1,Bad color,238,132,317,453
11175,6528,12751.jpg,1088,816,2,Anthrax,395,153,147,137
11176,6528,12751.jpg,1088,816,2,Anthrax,553,302,259,284
11177,6528,12751.jpg,1088,816,2,Anthrax,315,305,79,87
11178,6529,12752.jpg,1280,720,1,Bad color,951,312,151,170
11179,6530,12753.jpg,1152,1536,2,Anthrax,581,649,155,520
11180,6530,12753.jpg,1152,1536,2,Anthrax,447,568,37,50
11181,6530,12753.jpg,1152,1536,2,Anthrax,679,542,49,66
11182,6530,12753.jpg,1152,1536,2,Anthrax,502,607,68,103
11183,6530,12753.jpg,1152,1536,1,Bad color,156,240,890,1225
11184,6531,12754.jpg,1280,720,1,Bad color,508,353,56,37
11185,6532,12757.jpg,1280,720,1,Bad color,267,72,138,191
11186,6533,12758.jpg,1344,1008,2,Anthrax,424,413,39,52
11187,6533,12758.jpg,1344,1008,2,Anthrax,524,473,66,65
11188,6533,12758.jpg,1344,1008,2,Anthrax,843,492,53,49
11189,6533,12758.jpg,1344,1008,2,Anthrax,1162,514,52,58
11190,6534,12759.jpg,1280,720,1,Bad color,537,164,179,138
11191,6535,12763.jpg,1280,720,1,Bad color,324,113,584,421
11192,6536,12765.jpg,1280,720,1,Bad color,415,239,142,144
11193,6537,12766.jpg,1280,720,2,Anthrax,391,7,59,45
11194,6538,12768.jpg,1280,720,2,Anthrax,615,380,76,111
11195,6538,12768.jpg,1280,720,1,Bad color,493,357,226,198
11196,6539,12769.jpg,1280,720,1,Bad color,493,484,96,166
11197,6540,12770.jpg,1280,720,1,Bad color,592,142,212,202
11198,6541,12775.jpg,1280,720,1,Bad color,197,117,296,226
11199,6542,12778.jpg,1344,1008,2,Anthrax,555,452,204,130
11200,6542,12778.jpg,1344,1008,2,Anthrax,424,333,78,118
11201,6543,12780.jpg,1280,720,1,Bad color,470,248,163,95
11202,6543,12780.jpg,1280,720,1,Bad color,530,351,171,76
11203,6544,12781.jpg,1344,1008,3,Absorption,376,601,171,179
11204,6544,12781.jpg,1344,1008,3,Absorption,790,202,184,130
11205,6544,12781.jpg,1344,1008,1,Bad color,130,69,651,526
11206,6545,12783.jpg,1152,1536,2,Anthrax,421,566,42,79
11207,6545,12783.jpg,1152,1536,2,Anthrax,427,770,66,48
11208,6545,12783.jpg,1152,1536,1,Bad color,126,276,841,1101
11209,6546,12784.jpg,1280,720,2,Anthrax,567,297,85,68
11210,6546,12784.jpg,1280,720,2,Anthrax,655,391,50,55
11211,6547,12785.jpg,1280,720,1,Bad color,559,191,185,168
11212,6547,12785.jpg,1280,720,1,Bad color,442,316,106,98
11213,6548,12786.jpg,1344,1008,1,Bad color,93,163,580,333
11214,6549,12787.jpg,1280,720,1,Bad color,314,330,358,149
11215,6550,12789.jpg,1280,720,1,Bad color,260,224,376,385
11216,6551,12791.jpg,1280,720,2,Anthrax,335,377,27,32
11217,6551,12791.jpg,1280,720,2,Anthrax,333,639,39,25
11218,6552,12792.jpg,1280,720,1,Bad color,483,257,140,204
11219,6553,12796.jpg,1344,1008,2,Anthrax,265,512,125,88
11220,6553,12796.jpg,1344,1008,2,Anthrax,484,490,71,53
11221,6553,12796.jpg,1344,1008,2,Anthrax,706,157,41,207
11222,6553,12796.jpg,1344,1008,1,Bad color,911,439,364,412
11223,6554,12797.jpg,1280,720,3,Absorption,533,290,177,132
11224,6555,12798.jpg,1280,720,1,Bad color,255,133,380,259
11225,6556,12799.jpg,1344,1008,2,Anthrax,429,102,132,96
11226,6556,12799.jpg,1344,1008,2,Anthrax,880,512,157,80
11227,6556,12799.jpg,1344,1008,2,Anthrax,636,605,45,29
11228,6556,12799.jpg,1344,1008,2,Anthrax,424,694,31,23
11229,6557,12803.jpg,1280,720,2,Anthrax,436,299,25,26
11230,6558,12805.jpg,1280,720,2,Anthrax,925,340,31,33
11231,6559,12806.jpg,1344,1008,2,Anthrax,572,655,19,20
11232,6559,12806.jpg,1344,1008,2,Anthrax,527,648,18,20
11233,6559,12806.jpg,1344,1008,2,Anthrax,596,680,17,19
11234,6560,12807.jpg,1280,720,1,Bad color,519,168,131,204
11235,6561,12808.jpg,1280,720,1,Bad color,800,241,120,278
11236,6562,12811.jpg,1280,720,1,Bad color,560,235,157,90
11237,6563,12812.jpg,1280,720,1,Bad color,336,355,137,178
11238,6564,12813.jpg,1280,720,1,Bad color,491,392,202,157
11239,6565,12815.jpg,1344,1008,2,Anthrax,396,251,554,384
11240,6565,12815.jpg,1344,1008,2,Anthrax,950,410,304,241
11241,6566,12818.jpg,1280,720,1,Bad color,480,148,120,115
11242,6567,12819.jpg,1280,720,2,Anthrax,12,102,123,209
11243,6568,12820.jpg,1280,720,1,Bad color,138,268,334,452
11244,6569,12821.jpg,1280,720,1,Bad color,435,237,108,99
11245,6570,12825.jpg,1280,720,1,Bad color,346,441,273,268
11246,6571,12827.jpg,1280,720,1,Bad color,375,335,332,165
11247,6571,12827.jpg,1280,720,3,Absorption,488,373,173,148
11248,6572,12828.jpg,1280,720,2,Anthrax,609,63,40,41
11249,6573,12829.jpg,1280,720,1,Bad color,30,20,677,674
11250,6574,12830.jpg,1344,1008,3,Absorption,729,442,70,179
11251,6574,12830.jpg,1344,1008,3,Absorption,890,512,62,39
11252,6575,12832.jpg,1280,720,1,Bad color,72,14,475,545
11253,6576,12834.jpg,1280,720,2,Anthrax,438,351,57,31
11254,6577,12835.jpg,1344,1008,2,Anthrax,613,278,56,63
11255,6577,12835.jpg,1344,1008,2,Anthrax,821,195,122,37
11256,6577,12835.jpg,1344,1008,5,Black spot,954,621,30,29
11257,6577,12835.jpg,1344,1008,2,Anthrax,794,557,53,31
11258,6577,12835.jpg,1344,1008,2,Anthrax,692,381,157,49
11259,6578,12836.jpg,1280,720,1,Bad color,671,259,58,88
11260,6579,12837.jpg,1280,720,1,Bad color,288,146,188,109
11261,6580,12839.jpg,1280,720,1,Bad color,220,189,408,371
11262,6581,12841.jpg,1344,1008,3,Absorption,305,358,542,373
11263,6581,12841.jpg,1344,1008,1,Bad color,696,288,552,579
11264,6582,12843.jpg,1344,1008,2,Anthrax,492,337,240,190
11265,6582,12843.jpg,1344,1008,5,Black spot,563,157,263,177
11266,6582,12843.jpg,1344,1008,2,Anthrax,741,393,228,358
11267,6583,12844.jpg,1280,720,2,Anthrax,533,224,51,62
11268,6584,12845.jpg,1344,1008,2,Anthrax,471,416,539,391
11269,6584,12845.jpg,1344,1008,2,Anthrax,317,72,633,245
11270,6584,12845.jpg,1344,1008,2,Anthrax,258,417,87,96
11271,6585,12846.jpg,1280,720,2,Anthrax,445,445,57,31
11272,6586,12847.jpg,1280,720,1,Bad color,246,313,156,173
11273,6587,12849.jpg,1280,720,1,Bad color,566,198,362,150
11274,6588,12850.jpg,1280,720,2,Anthrax,663,338,58,35
11275,6588,12850.jpg,1280,720,2,Anthrax,555,517,37,18
11276,6589,12851.jpg,1280,720,2,Anthrax,636,265,93,82
11277,6590,12852.jpg,1280,720,2,Anthrax,101,433,131,171
11278,6591,12853.jpg,1280,720,1,Bad color,292,455,313,100
11279,6592,12854.jpg,1280,720,1,Bad color,619,187,145,111
11280,6593,12855.jpg,1344,1008,2,Anthrax,503,168,176,97
11281,6593,12855.jpg,1344,1008,2,Anthrax,427,350,144,113
11282,6593,12855.jpg,1344,1008,2,Anthrax,575,339,320,192
11283,6593,12855.jpg,1344,1008,2,Anthrax,759,111,402,185
11284,6593,12855.jpg,1344,1008,2,Anthrax,646,93,78,40
11285,6593,12855.jpg,1344,1008,2,Anthrax,754,653,57,64
11286,6593,12855.jpg,1344,1008,2,Anthrax,1041,712,90,90
11287,6593,12855.jpg,1344,1008,5,Black spot,276,381,49,76
11288,6594,12857.jpg,1280,720,1,Bad color,306,426,166,155
11289,6595,12858.jpg,1280,720,2,Anthrax,537,175,59,25
11290,6596,12859.jpg,1280,720,2,Anthrax,482,518,40,35
11291,6596,12859.jpg,1280,720,2,Anthrax,282,324,56,33
11292,6597,12860.jpg,1280,720,1,Bad color,829,489,155,120
11293,6597,12860.jpg,1280,720,1,Bad color,656,19,265,59
11294,6597,12860.jpg,1280,720,1,Bad color,692,385,98,99
11295,6598,12861.jpg,1088,816,2,Anthrax,561,99,34,43
11296,6599,12862.jpg,1280,720,2,Anthrax,787,250,27,27
11297,6600,12863.jpg,1280,720,1,Bad color,454,345,228,134
11298,6600,12863.jpg,1280,720,1,Bad color,500,233,177,112
11299,6601,12866.jpg,1344,1008,2,Anthrax,509,474,436,325
11300,6602,12867.jpg,1280,720,2,Anthrax,426,549,107,146
11301,6602,12867.jpg,1280,720,1,Bad color,192,471,415,222
11302,6603,12869.jpg,1280,720,1,Bad color,276,571,288,117
11303,6604,12871.jpg,1152,1536,2,Anthrax,657,832,90,130
11304,6605,12872.jpg,1280,720,2,Anthrax,50,416,61,71
11305,6606,12878.jpg,1280,720,1,Bad color,318,202,262,198
11306,6607,12880.jpg,1280,720,1,Bad color,484,367,139,83
11307,6608,12881.jpg,1280,720,1,Bad color,545,236,158,141
11308,6609,12883.jpg,1280,720,1,Bad color,384,128,283,515
11309,6610,12885.jpg,1280,720,1,Bad color,620,396,229,267
11310,6611,12886.jpg,1152,1536,2,Anthrax,551,534,33,41
11311,6611,12886.jpg,1152,1536,2,Anthrax,265,654,36,37
11312,6612,12890.jpg,1280,720,2,Anthrax,520,332,108,122
11313,6613,12892.jpg,1280,720,1,Bad color,578,286,239,212
11314,6614,12896.jpg,1280,720,1,Bad color,552,224,182,125
11315,6615,12897.jpg,1344,1008,2,Anthrax,901,519,61,50
11316,6615,12897.jpg,1344,1008,2,Anthrax,451,250,95,79
11317,6615,12897.jpg,1344,1008,2,Anthrax,435,685,142,138
11318,6616,12900.jpg,1152,1536,2,Anthrax,380,835,185,168
11319,6616,12900.jpg,1152,1536,2,Anthrax,760,738,77,103
11320,6617,12901.jpg,1280,720,2,Anthrax,586,224,173,128
11321,6618,12903.jpg,1280,720,1,Bad color,127,326,344,334
11322,6619,12904.jpg,1280,720,2,Anthrax,516,342,44,35
11323,6620,12906.jpg,1280,720,2,Anthrax,619,191,50,52
11324,6621,12908.jpg,1344,1008,2,Anthrax,469,654,60,36
11325,6622,12911.jpg,1280,720,1,Bad color,496,362,187,142
11326,6623,12912.jpg,1280,720,1,Bad color,535,381,125,140
11327,6624,12913.jpg,1152,1536,2,Anthrax,668,1165,138,133
11328,6624,12913.jpg,1152,1536,2,Anthrax,585,562,203,237
11329,6625,12914.jpg,1280,720,1,Bad color,597,228,218,271
11330,6626,12917.jpg,1280,720,1,Bad color,796,341,108,238
11331,6627,12920.jpg,1280,720,1,Bad color,495,399,126,90
11332,6628,12921.jpg,1280,720,1,Bad color,414,333,116,84
11333,6629,12923.jpg,1280,720,1,Bad color,49,272,672,419
11334,6630,12928.jpg,1088,816,2,Anthrax,678,203,128,230
11335,6630,12928.jpg,1088,816,2,Anthrax,462,397,197,206
11336,6630,12928.jpg,1088,816,2,Anthrax,664,511,94,92
11337,6630,12928.jpg,1088,816,2,Anthrax,436,196,188,188
11338,6630,12928.jpg,1088,816,2,Anthrax,334,509,22,44
11339,6631,12933.jpg,1280,720,2,Anthrax,572,261,68,51
11340,6632,12934.jpg,1344,1008,1,Bad color,390,233,811,641
11341,6633,12936.jpg,1152,1536,2,Anthrax,958,875,51,134
11342,6633,12936.jpg,1152,1536,2,Anthrax,648,891,99,114
11343,6633,12936.jpg,1152,1536,2,Anthrax,400,400,96,221
11344,6634,12937.jpg,1280,720,2,Anthrax,440,482,45,56
11345,6634,12937.jpg,1280,720,2,Anthrax,501,509,25,22
11346,6634,12937.jpg,1280,720,2,Anthrax,563,487,43,36
11347,6634,12937.jpg,1280,720,2,Anthrax,482,563,35,31
11348,6635,12939.jpg,1344,1008,2,Anthrax,407,481,131,93
11349,6635,12939.jpg,1344,1008,2,Anthrax,565,447,392,218
11350,6635,12939.jpg,1344,1008,2,Anthrax,934,271,120,123
11351,6635,12939.jpg,1344,1008,2,Anthrax,211,374,75,59
11352,6636,12940.jpg,1280,720,2,Anthrax,489,173,89,57
11353,6636,12940.jpg,1280,720,2,Anthrax,387,444,28,19
11354,6636,12940.jpg,1280,720,2,Anthrax,347,427,35,24
11355,6637,12941.jpg,1280,720,1,Bad color,276,197,276,292
11356,6638,12944.jpg,1280,720,2,Anthrax,565,52,75,51
11357,6639,12945.jpg,1280,720,1,Bad color,188,135,451,356
11358,6640,12946.jpg,1280,720,2,Anthrax,782,392,42,33
11359,6641,12951.jpg,1280,720,1,Bad color,618,307,121,121
11360,6642,12952.jpg,1280,720,1,Bad color,579,403,276,111
11361,6643,12953.jpg,1280,720,2,Anthrax,398,503,255,133
11362,6643,12953.jpg,1280,720,3,Absorption,266,349,482,325
11363,6644,12954.jpg,1280,720,1,Bad color,103,186,183,220
11364,6645,12961.jpg,1280,720,1,Bad color,487,73,145,165
11365,6646,12962.jpg,1280,720,1,Bad color,590,151,102,104
11366,6647,12963.jpg,1280,720,3,Absorption,570,354,48,56
11367,6647,12963.jpg,1280,720,1,Bad color,603,428,115,74
11368,6648,12964.jpg,1280,720,2,Anthrax,506,534,20,18
11369,6649,12965.jpg,1280,720,2,Anthrax,147,296,143,103
11370,6649,12965.jpg,1280,720,1,Bad color,124,253,513,378
11371,6650,12966.jpg,1280,720,1,Bad color,44,14,814,503
11372,6651,12972.jpg,1152,1536,2,Anthrax,667,694,81,123
11373,6651,12972.jpg,1152,1536,2,Anthrax,609,950,74,59
11374,6652,12973.jpg,1280,720,1,Bad color,582,254,355,295
11375,6653,12976.jpg,1280,720,1,Bad color,482,279,192,252
11376,6654,12977.jpg,1280,720,1,Bad color,494,161,199,79
11377,6655,12979.jpg,1280,720,2,Anthrax,553,373,57,65
11378,6656,12982.jpg,1280,720,1,Bad color,920,20,66,75
11379,6657,12985.jpg,1280,720,2,Anthrax,513,310,63,100
11380,6657,12985.jpg,1280,720,2,Anthrax,625,500,61,65
11381,6657,12985.jpg,1280,720,2,Anthrax,533,151,52,82
11382,6657,12985.jpg,1280,720,1,Bad color,626,281,233,156
11383,6658,12986.jpg,1280,720,1,Bad color,565,261,361,121
11384,6659,12991.jpg,1344,1008,5,Black spot,578,511,89,82
11385,6660,12992.jpg,1280,720,1,Bad color,338,380,363,211
11386,6661,12993.jpg,1280,720,2,Anthrax,628,293,37,34
11387,6661,12993.jpg,1280,720,2,Anthrax,357,407,42,32
11388,6661,12993.jpg,1280,720,2,Anthrax,316,358,47,39
11389,6662,12994.jpg,1344,1008,2,Anthrax,675,224,89,62
11390,6663,12995.jpg,1344,1008,2,Anthrax,283,141,898,700
11391,6664,12996.jpg,1280,720,1,Bad color,487,159,116,101
11392,6665,13001.jpg,1280,720,1,Bad color,498,228,139,214
11393,6666,13003.jpg,1344,1008,2,Anthrax,726,560,140,157
11394,6666,13003.jpg,1344,1008,2,Anthrax,949,570,33,45
11395,6666,13003.jpg,1344,1008,2,Anthrax,763,809,26,37
11396,6666,13003.jpg,1344,1008,2,Anthrax,252,302,81,118
11397,6666,13003.jpg,1344,1008,2,Anthrax,135,408,41,73
11398,6666,13003.jpg,1344,1008,2,Anthrax,289,589,24,43
11399,6666,13003.jpg,1344,1008,2,Anthrax,475,117,53,52
11400,6666,13003.jpg,1344,1008,2,Anthrax,1019,343,32,51
11401,6667,13004.jpg,1280,720,2,Anthrax,793,298,103,134
11402,6668,13006.jpg,1280,720,1,Bad color,192,399,352,168
11403,6669,13007.jpg,1152,1536,2,Anthrax,875,664,75,123
11404,6669,13007.jpg,1152,1536,2,Anthrax,340,322,323,337
11405,6669,13007.jpg,1152,1536,2,Anthrax,129,703,226,511
11406,6670,13008.jpg,1280,720,1,Bad color,99,409,378,167
11407,6671,13009.jpg,1280,720,2,Anthrax,528,536,281,184
11408,6672,13011.jpg,1344,1008,2,Anthrax,799,657,113,63
11409,6672,13011.jpg,1344,1008,3,Absorption,516,184,414,89
11410,6673,13013.jpg,1152,1536,5,Black spot,408,593,285,285
11411,6673,13013.jpg,1152,1536,1,Bad color,238,476,696,934
11412,6673,13013.jpg,1152,1536,2,Anthrax,365,947,235,240
11413,6674,13014.jpg,1280,720,2,Anthrax,584,301,105,108
11414,6675,13016.jpg,1280,720,1,Bad color,576,88,249,237
11415,6676,13017.jpg,1280,720,2,Anthrax,620,572,163,134
11416,6676,13017.jpg,1280,720,2,Anthrax,516,321,80,85
11417,6677,13018.jpg,1280,720,1,Bad color,337,169,396,395
11418,6678,13019.jpg,1280,720,1,Bad color,406,470,141,143
11419,6679,13020.jpg,1280,720,1,Bad color,437,319,236,239
11420,6680,13021.jpg,1280,720,1,Bad color,323,428,204,170
11421,6681,13022.jpg,1344,1008,2,Anthrax,582,188,185,166
11422,6681,13022.jpg,1344,1008,2,Anthrax,238,371,64,68
11423,6681,13022.jpg,1344,1008,2,Anthrax,673,42,70,40
11424,6681,13022.jpg,1344,1008,2,Anthrax,769,78,88,60
11425,6681,13022.jpg,1344,1008,2,Anthrax,916,100,64,44
11426,6681,13022.jpg,1344,1008,2,Anthrax,1027,353,91,117
